收寄城市,寄达城市,是否自有邮路,车辆使用情况,车辆成本
太原,广州,1,"太原-广州的邮路使用0辆40t满载车,2辆20t满载车,2辆12t满载车以及2辆40t空载车,0辆20t空载车,1辆12t空载车",42336.8
太原,汕头,0,"太原-汕头的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,深圳,0,"太原-深圳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,东莞,0,"太原-东莞的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,湛江,0,"太原-湛江的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,中山,0,"太原-中山的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,南宁,0,"太原-南宁的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,柳州,0,"太原-柳州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,海口,0,"太原-海口的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,重庆,1,"太原-重庆的邮路使用1辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,1辆20t空载车,0辆12t空载车",9590.08
太原,成都,0,"太原-成都的邮路使用0辆40t满载车,1辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,1辆12t空载车",11838.960000000001
太原,南充,0,"太原-南充的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,内江,0,"太原-内江的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,贵阳,0,"太原-贵阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,昆明,0,"太原-昆明的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,大理州,0,"太原-大理州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,拉萨,0,"太原-拉萨的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,西安,1,"太原-西安的邮路使用1辆40t满载车,1辆20t满载车,2辆12t满载车以及2辆40t空载车,0辆20t空载车,0辆12t空载车",13227.300000000001
太原,宝鸡,0,"太原-宝鸡的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,兰州,0,"太原-兰州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,西宁,0,"太原-西宁的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,银川,0,"太原-银川的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,乌鲁木齐,0,"太原-乌鲁木齐的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,阿克苏,0,"太原-阿克苏的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
太原,喀什,0,"太原-喀什的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,北京,0,"侯马-北京的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及1辆40t空载车,1辆20t空载车,1辆12t空载车",12285.0
侯马,天津,0,"侯马-天津的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,石家庄,0,"侯马-石家庄的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,唐山,0,"侯马-唐山的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,廊坊,0,"侯马-廊坊的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,保定,0,"侯马-保定的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,太原,1,"侯马-太原的邮路使用0辆40t满载车,2辆20t满载车,3辆12t满载车以及0辆40t空载车,1辆20t空载车,0辆12t空载车",5528.249999999999
侯马,侯马,0,"侯马-侯马的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,呼和浩特,0,"侯马-呼和浩特的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,包头,0,"侯马-包头的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,沈阳,0,"侯马-沈阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,大连,0,"侯马-大连的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,锦州,0,"侯马-锦州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,长春,0,"侯马-长春的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,哈尔滨,0,"侯马-哈尔滨的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,上海,0,"侯马-上海的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,南京,0,"侯马-南京的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,常州,0,"侯马-常州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,无锡,0,"侯马-无锡的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,苏州,0,"侯马-苏州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,徐州,0,"侯马-徐州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,连云港,0,"侯马-连云港的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,淮安,0,"侯马-淮安的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,盐城,0,"侯马-盐城的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,扬州,0,"侯马-扬州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,南通,0,"侯马-南通的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,杭州,0,"侯马-杭州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,湖州,0,"侯马-湖州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,嘉兴,0,"侯马-嘉兴的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,宁波,0,"侯马-宁波的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,台州,0,"侯马-台州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,金华,0,"侯马-金华的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,义乌,0,"侯马-义乌的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,温州,0,"侯马-温州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,合肥,0,"侯马-合肥的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,蚌埠,0,"侯马-蚌埠的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,芜湖,0,"侯马-芜湖的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,安庆,0,"侯马-安庆的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,福州,0,"侯马-福州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,厦门,0,"侯马-厦门的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,泉州,0,"侯马-泉州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,南昌,0,"侯马-南昌的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,鹰潭,0,"侯马-鹰潭的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,赣州,0,"侯马-赣州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,济南,0,"侯马-济南的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,潍坊,0,"侯马-潍坊的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,烟台,0,"侯马-烟台的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,青岛,0,"侯马-青岛的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,济宁,0,"侯马-济宁的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,临沂,0,"侯马-临沂的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,郑州,1,"侯马-郑州的邮路使用7辆40t满载车,1辆20t满载车,1辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",10829.98
侯马,漯河,0,"侯马-漯河的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,信阳,0,"侯马-信阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,洛阳,0,"侯马-洛阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,武汉,0,"侯马-武汉的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,荆州,0,"侯马-荆州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,襄阳,0,"侯马-襄阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,长沙,0,"侯马-长沙的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,常德,0,"侯马-常德的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,衡阳,0,"侯马-衡阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,广州,0,"侯马-广州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,汕头,0,"侯马-汕头的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,深圳,0,"侯马-深圳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,东莞,0,"侯马-东莞的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,湛江,0,"侯马-湛江的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,中山,0,"侯马-中山的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,南宁,0,"侯马-南宁的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,柳州,0,"侯马-柳州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,海口,0,"侯马-海口的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,重庆,0,"侯马-重庆的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,成都,0,"侯马-成都的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,南充,0,"侯马-南充的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,内江,0,"侯马-内江的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,贵阳,0,"侯马-贵阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,昆明,0,"侯马-昆明的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,大理州,0,"侯马-大理州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,拉萨,0,"侯马-拉萨的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,西安,1,"侯马-西安的邮路使用0辆40t满载车,1辆20t满载车,2辆12t满载车以及1辆40t空载车,1辆20t空载车,1辆12t空载车",5895.82
侯马,宝鸡,0,"侯马-宝鸡的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,兰州,0,"侯马-兰州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,西宁,0,"侯马-西宁的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,银川,0,"侯马-银川的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,乌鲁木齐,0,"侯马-乌鲁木齐的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,阿克苏,0,"侯马-阿克苏的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
侯马,喀什,0,"侯马-喀什的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,北京,1,"呼和浩特-北京的邮路使用2辆40t满载车,2辆20t满载车,1辆12t满载车以及0辆40t空载车,0辆20t空载车,1辆12t空载车",10360.0
呼和浩特,天津,0,"呼和浩特-天津的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,1辆20t空载车,3辆12t空载车",10397.025
呼和浩特,石家庄,0,"呼和浩特-石家庄的邮路使用0辆40t满载车,0辆20t满载车,2辆12t满载车以及2辆40t空载车,0辆20t空载车,1辆12t空载车",14772.779999999999
呼和浩特,唐山,0,"呼和浩特-唐山的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,廊坊,0,"呼和浩特-廊坊的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,保定,0,"呼和浩特-保定的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,太原,1,"呼和浩特-太原的邮路使用1辆40t满载车,2辆20t满载车,0辆12t满载车以及3辆40t空载车,0辆20t空载车,1辆12t空载车",11787.059999999998
呼和浩特,侯马,0,"呼和浩特-侯马的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,呼和浩特,0,"呼和浩特-呼和浩特的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,包头,1,"呼和浩特-包头的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,沈阳,0,"呼和浩特-沈阳的邮路使用0辆40t满载车,1辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,1辆12t空载车",10129.455
呼和浩特,大连,0,"呼和浩特-大连的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,锦州,0,"呼和浩特-锦州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,长春,0,"呼和浩特-长春的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,哈尔滨,0,"呼和浩特-哈尔滨的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,上海,0,"呼和浩特-上海的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,3辆20t空载车,0辆12t空载车",23056.785
呼和浩特,南京,1,"呼和浩特-南京的邮路使用0辆40t满载车,2辆20t满载车,0辆12t满载车以及1辆40t空载车,0辆20t空载车,1辆12t空载车",18945.62
呼和浩特,常州,0,"呼和浩特-常州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,无锡,0,"呼和浩特-无锡的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,苏州,0,"呼和浩特-苏州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,徐州,0,"呼和浩特-徐州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及2辆40t空载车,2辆20t空载车,1辆12t空载车",29659.56
呼和浩特,连云港,0,"呼和浩特-连云港的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,淮安,0,"呼和浩特-淮安的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,盐城,0,"呼和浩特-盐城的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,扬州,0,"呼和浩特-扬州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,南通,0,"呼和浩特-南通的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,杭州,0,"呼和浩特-杭州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,3辆20t空载车,3辆12t空载车",44268.524999999994
呼和浩特,湖州,0,"呼和浩特-湖州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,嘉兴,0,"呼和浩特-嘉兴的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,宁波,0,"呼和浩特-宁波的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,台州,0,"呼和浩特-台州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,金华,0,"呼和浩特-金华的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及1辆40t空载车,0辆20t空载车,2辆12t空载车",27388.5
呼和浩特,义乌,0,"呼和浩特-义乌的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,温州,0,"呼和浩特-温州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,合肥,0,"呼和浩特-合肥的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及1辆40t空载车,0辆20t空载车,2辆12t空载车",21074.73
呼和浩特,蚌埠,0,"呼和浩特-蚌埠的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,2辆20t空载车,1辆12t空载车",17317.35
呼和浩特,芜湖,0,"呼和浩特-芜湖的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,安庆,0,"呼和浩特-安庆的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及1辆40t空载车,0辆20t空载车,0辆12t空载车",10593.344999999998
呼和浩特,福州,0,"呼和浩特-福州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,厦门,0,"呼和浩特-厦门的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,泉州,0,"呼和浩特-泉州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,南昌,0,"呼和浩特-南昌的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,鹰潭,0,"呼和浩特-鹰潭的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,赣州,0,"呼和浩特-赣州的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,济南,1,"呼和浩特-济南的邮路使用2辆40t满载车,0辆20t满载车,0辆12t满载车以及5辆40t空载车,0辆20t空载车,0辆12t空载车",26733.419999999995
呼和浩特,潍坊,0,"呼和浩特-潍坊的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,烟台,0,"呼和浩特-烟台的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,青岛,0,"呼和浩特-青岛的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,济宁,0,"呼和浩特-济宁的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,临沂,0,"呼和浩特-临沂的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,郑州,1,"呼和浩特-郑州的邮路使用2辆40t满载车,0辆20t满载车,0辆12t满载车以及5辆40t空载车,0辆20t空载车,0辆12t空载车",26733.419999999995
呼和浩特,漯河,0,"呼和浩特-漯河的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,信阳,0,"呼和浩特-信阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
呼和浩特,洛阳,0,"呼和浩特-洛阳的邮路使用0辆40t满载车,0辆20t满载车,0辆12t满载车以及0辆40t空载车,0辆20t空载车,0辆12t空载车",0.0
